tourney_name,round,winner_name,loser_name,score,surface,year
US Open,R32,Jo-Wilfried Tsonga,Sergiy Stakhovsky,6-3 7-5 6-2,Hard,2015
US Open,R32,Marin Cilic,Mikhail Kukushkin,6-7(5) 7-6(1) 6-3 6-7(3) 6-1,Hard,2015
US Open,R32,Jeremy Chardy,David Ferrer,7-6(6) 4-6 6-3 6-1,Hard,2015
US Open,R32,Stan Wawrinka,Ruben Bemelmans,6-3 7-6(5) 6-4,Hard,2015
US Open,R32,Donald Young,Viktor Troicki,4-6 0-6 7-6(3) 6-2 6-4,Hard,2015
US Open,R32,Kevin Anderson,Dominic Thiem,6-3 7-6(3) 7-6(3),Hard,2015
US Open,R32,Andy Murray,Thomaz Bellucci,6-3 6-2 7-5,Hard,2015
US Open,R32,Tomas Berdych,Guillermo Garcia Lopez,6-7(2) 7-6(7) 6-3 6-3,Hard,2015
US Open,R32,Richard Gasquet,Bernard Tomic,6-4 6-3 6-1,Hard,2015
US Open,R32,John Isner,Jiri Vesely,6-3 6-4 RET,Hard,2015
US Open,R32,Roger Federer,Philipp Kohlschreiber,6-3 6-4 6-4,Hard,2015
US Open,R16,Novak Djokovic,Roberto Bautista Agut,6-3 4-6 6-4 6-3,Hard,2015
US Open,R16,Feliciano Lopez,Fabio Fognini,6-3 7-6(5) 6-1,Hard,2015
US Open,R16,Jo-Wilfried Tsonga,Benoit Paire,6-4 6-3 6-4,Hard,2015
US Open,R16,Marin Cilic,Jeremy Chardy,6-3 2-6 7-6(2) 6-1,Hard,2015
US Open,R16,Stan Wawrinka,Donald Young,6-4 1-6 6-3 6-4,Hard,2015
US Open,R16,Kevin Anderson,Andy Murray,7-6(5) 6-3 6-7(2) 7-6(0),Hard,2015
US Open,R16,Richard Gasquet,Tomas Berdych,2-6 6-3 6-4 6-1,Hard,2015
US Open,R16,Roger Federer,John Isner,7-6(0) 7-6(6) 7-5,Hard,2015
US Open,QF,Novak Djokovic,Feliciano Lopez,6-1 3-6 6-3 7-6(2),Hard,2015
US Open,QF,Marin Cilic,Jo-Wilfried Tsonga,6-4 6-4 3-6 6-7(3) 6-4,Hard,2015
US Open,QF,Stan Wawrinka,Kevin Anderson,6-4 6-4 6-0,Hard,2015
US Open,QF,Roger Federer,Richard Gasquet,6-3 6-3 6-1,Hard,2015
US Open,SF,Novak Djokovic,Marin Cilic,6-0 6-1 6-2,Hard,2015
US Open,SF,Roger Federer,Stan Wawrinka,6-4 6-3 6-1,Hard,2015
US Open,F,Novak Djokovic,Roger Federer,6-4 5-7 6-4 6-4,Hard,2015
Australian Open,R128,Novak Djokovic,Hyeon Chung,6-3 6-2 6-4,Hard,2016
Australian Open,R128,Quentin Halys,Ivan Dodig,6-4 6-7(4) 6-4 7-5,Hard,2016
Australian Open,R128,Denis Kudla,Filip Krajinovic,6-2 6-1 RET,Hard,2016
Australian Open,R128,Andreas Seppi,Teymuraz Gabashvili,3-6 7-6(4) 6-4 7-6(10),Hard,2016
Australian Open,R128,Federico Delbonis,Ivo Karlovic,7-6(4) 6-4 2-1 RET,Hard,2016
Australian Open,R128,Renzo Olivo,Jiri Vesely,7-6(8) 2-6 1-6 6-4 6-4,Hard,2016
Australian Open,R128,Evgeny Donskoy,Inigo Cervantes Huegun,6-4 3-6 6-1 6-4,Hard,2016
Australian Open,R128,Gilles Simon,Vasek Pospisil,6-7(4) 6-3 6-2 6-4,Hard,2016
Australian Open,R128,Jo-Wilfried Tsonga,Marcos Baghdatis,6-4 4-6 6-4 6-2,Hard,2016
Australian Open,R128,Omar Jasika,Illya Marchenko,6-4 3-6 6-0 6-4,Hard,2016
Australian Open,R128,Pierre Hugues Herbert,Pablo Andujar,5-7 6-4 7-6(5) 6-2,Hard,2016
Australian Open,R128,Noah Rubin,Benoit Paire,7-6(4) 7-6(6) 7-6(5),Hard,2016
Australian Open,R128,Guillermo Garcia Lopez,Paul Henri Mathieu,6-4 6-4 6-4,Hard,2016
Australian Open,R128,Daniel Brands,Victor Estrella,6-4 7-6(1) 4-6 6-1,Hard,2016
Australian Open,R128,Austin Krajicek,Di Wu,6-4 6-1 6-3,Hard,2016
Australian Open,R128,Kei Nishikori,Philipp Kohlschreiber,6-4 6-3 6-3,Hard,2016
Australian Open,R128,Roger Federer,Nikoloz Basilashvili,6-2 6-1 6-2,Hard,2016
Australian Open,R128,Alexandr Dolgopolov,Ricardas Berankis,6-1 3-6 6-4 6-2,Hard,2016
Australian Open,R128,Marco Trungelliti,Jozef Kovalik,6-4 7-6(1) 7-5,Hard,2016
Australian Open,R128,Grigor Dimitrov,Paolo Lorenzi,6-3 7-6(8) 6-3,Hard,2016
Australian Open,R128,Dominic Thiem,Leonardo Mayer,6-2 7-6(6) 4-6 7-6(0),Hard,2016
Australian Open,R128,Nicolas Almagro,Julien Benneteau,6-3 6-7(5) 6-3 7-6(1),Hard,2016
Australian Open,R128,Damir Dzumhur,Kyle Edmund,1-6 7-6(4) 4-6 6-3 6-1,Hard,2016
Australian Open,R128,David Goffin,Sergiy Stakhovsky,3-6 6-3 6-4 6-4,Hard,2016
Australian Open,R128,Marin Cilic,Thiemo De Bakker,6-7(4) 7-5 6-2 6-4,Hard,2016
Australian Open,R128,Albert Ramos,Borna Coric,6-2 6-2 6-3,Hard,2016
Australian Open,R128,Dusan Lajovic,Sam Querrey,6-7(5) 4-6 6-4 6-2 RET,Hard,2016
Australian Open,R128,Roberto Bautista Agut,Martin Klizan,6-2 6-3 4-6 2-6 6-2,Hard,2016
Australian Open,R128,Nick Kyrgios,Pablo Carreno Busta,6-2 7-5 6-2,Hard,2016
Australian Open,R128,Pablo Cuevas,Yoshihito Nishioka,7-6(5) 6-1 6-4,Hard,2016
Australian Open,R128,Mirza Basic,Robin Haase,7-6(4) 6-4 6-4,Hard,2016
Australian Open,R128,Tomas Berdych,Yuki Bhambri,7-5 6-1 6-2,Hard,2016
Australian Open,R128,Fernando Verdasco,Rafael Nadal,7-6(6) 4-6 3-6 7-6(4) 6-2,Hard,2016
Australian Open,R128,Dudi Sela,Benjamin Becker,6-1 6-3 2-6 6-2,Hard,2016
Australian Open,R128,Andrey Kuznetsov,Ryan Harrison,7-5 6-4 6-4,Hard,2016
Australian Open,R128,Jeremy Chardy,Ernests Gulbis,7-5 2-6 6-7(5) 6-3 13-11,Hard,2016
Australian Open,R128,Gael Monfils,Yuichi Sugita,6-1 6-3 6-2,Hard,2016
Australian Open,R128,Nicolas Mahut,Marco Cecchinato,4-6 6-2 6-2 6-2,Hard,2016
Australian Open,R128,Stephane Robert,Bjorn Fratangelo,6-2 6-2 6-2,Hard,2016
Australian Open,R128,Rajeev Ram,Kevin Anderson,7-6(4) 6-7(4) 6-3 3-0 RET,Hard,2016
Australian Open,R128,Milos Raonic,Lucas Pouille,6-1 6-4 6-4,Hard,2016
Australian Open,R128,Tommy Robredo,Malek Jaziri,7-5 3-6 4-6 7-6(7) 8-6,Hard,2016
Australian Open,R128,Tim Smyczek,Daniel Gimeno Traver,6-1 3-6 6-3 6-2,Hard,2016
Australian Open,R128,Viktor Troicki,Daniel Munoz de la Nava,4-6 4-6 6-1 7-6(4) 6-3,Hard,2016
Australian Open,R128,Jack Sock,Taylor Fritz,6-4 3-6 0-6 6-3 6-4,Hard,2016
Australian Open,R128,Lukas Rosol,Taro Daniel,7-6(2) 7-5 5-7 6-7(5) 6-1,Hard,2016
Australian Open,R128,Radek Stepanek,Tatsuma Ito,6-4 6-3 6-7(5) 6-2,Hard,2016
Australian Open,R128,Stan Wawrinka,Dmitry Tursunov,7-6(2) 6-3 RET,Hard,2016
Australian Open,R128,David Ferrer,Peter Gojowczyk,6-4 6-4 6-2,Hard,2016
Australian Open,R128,Lleyton Hewitt,James Duckworth,7-6(5) 6-2 6-4,Hard,2016
Australian Open,R128,Thomaz Bellucci,Jordan Thompson,6-2 6-3 6-2,Hard,2016
Australian Open,R128,Steve Johnson,Aljaz Bedene,6-3 6-4 7-6(3),Hard,2016
Australian Open,R128,Feliciano Lopez,Daniel Evans,6-1 6-0 6-4,Hard,2016
Australian Open,R128,Guido Pella,Steve Darcis,2-6 3-6 6-3 7-5 6-1,Hard,2016
Australian Open,R128,Marcel Granollers,Matthew Ebden,6-2 4-6 6-1 6-4,Hard,2016
Australian Open,R128,John Isner,Jerzy Janowicz,6-3 7-6(7) 6-3,Hard,2016
Australian Open,R128,Bernard Tomic,Denis Istomin,6-7(4) 6-4 6-4 6-4,Hard,2016
Australian Open,R128,Simone Bolelli,Brian Baker,7-6(6) 7-6(3) 6-7(2) 7-6(5),Hard,2016
Australian Open,R128,John Millman,Diego Schwartzman,3-6 5-7 7-6(2) 5-0 RET,Hard,2016
Australian Open,R128,Gilles Muller,Fabio Fognini,7-6(6) 7-6(7) 6-7(5) 7-6(1),Hard,2016
Australian Open,R128,Joao Sousa,Mikhail Kukushkin,6-3 6-4 6-3,Hard,2016
Australian Open,R128,Santiago Giraldo,Donald Young,6-4 1-6 6-3 6-2,Hard,2016
Australian Open,R128,Sam Groth,Adrian Mannarino,7-6(6) 6-4 3-6 6-3,Hard,2016
Australian Open,R128,Andy Murray,Alexander Zverev,6-1 6-2 6-3,Hard,2016
Australian Open,R64,Novak Djokovic,Quentin Halys,6-1 6-2 7-6(3),Hard,2016
Australian Open,R64,Andreas Seppi,Denis Kudla,7-5 6-4 6-4,Hard,2016
Australian Open,R64,Federico Delbonis,Renzo Olivo,7-6(5) 3-6 6-7(3) 7-5 6-2,Hard,2016
Australian Open,R64,Gilles Simon,Evgeny Donskoy,6-3 5-7 7-6(1) 4-6 7-5,Hard,2016
Australian Open,R64,Jo-Wilfried Tsonga,Omar Jasika,7-5 6-1 6-4,Hard,2016
Australian Open,R64,Pierre Hugues Herbert,Noah Rubin,6-3 6-4 6-0,Hard,2016
Australian Open,R64,Guillermo Garcia Lopez,Daniel Brands,4-6 6-1 7-6(0) 6-3,Hard,2016
Australian Open,R64,Kei Nishikori,Austin Krajicek,6-3 7-6(5) 6-3,Hard,2016
Australian Open,R64,Roger Federer,Alexandr Dolgopolov,6-3 7-5 6-1,Hard,2016
Australian Open,R64,Grigor Dimitrov,Marco Trungelliti,6-3 4-6 6-2 7-5,Hard,2016
Australian Open,R64,Dominic Thiem,Nicolas Almagro,6-3 6-1 6-3,Hard,2016
Australian Open,R64,David Goffin,Damir Dzumhur,6-4 0-6 6-4 6-2,Hard,2016
Australian Open,R64,Marin Cilic,Albert Ramos,6-4 6-3 7-6(4),Hard,2016
Australian Open,R64,Roberto Bautista Agut,Dusan Lajovic,4-6 6-2 4-6 6-2 6-1,Hard,2016
Australian Open,R64,Nick Kyrgios,Pablo Cuevas,6-4 7-5 7-6(2),Hard,2016
Australian Open,R64,Tomas Berdych,Mirza Basic,6-4 6-0 6-3,Hard,2016
Australian Open,R64,Dudi Sela,Fernando Verdasco,4-6 6-3 6-3 7-6(4),Hard,2016
Australian Open,R64,Andrey Kuznetsov,Jeremy Chardy,6-4 7-6(5) 7-6(5),Hard,2016
Australian Open,R64,Gael Monfils,Nicolas Mahut,7-5 6-4 6-1,Hard,2016
Australian Open,R64,Stephane Robert,Rajeev Ram,6-1 6-7(6) 4-6 7-5 7-5,Hard,2016
Australian Open,R64,Milos Raonic,Tommy Robredo,7-6(6) 7-6(5) 7-5,Hard,2016
Australian Open,R64,Viktor Troicki,Tim Smyczek,6-4 7-6(5) 7-6(4),Hard,2016
Australian Open,R64,Lukas Rosol,Jack Sock,7-6(6) 7-6(5) 6-3,Hard,2016
Australian Open,R64,Stan Wawrinka,Radek Stepanek,6-2 6-3 6-4,Hard,2016
Australian Open,R64,David Ferrer,Lleyton Hewitt,6-2 6-4 6-4,Hard,2016
Australian Open,R64,Steve Johnson,Thomaz Bellucci,6-3 6-2 6-2,Hard,2016
Australian Open,R64,Feliciano Lopez,Guido Pella,7-6(2) 6-7(4) 7-6(3) 6-7(8) 6-4,Hard,2016
Australian Open,R64,John Isner,Marcel Granollers,6-3 7-6(6) 7-6(2),Hard,2016
Australian Open,R64,Bernard Tomic,Simone Bolelli,6-4 6-2 6-7(5) 7-5,Hard,2016
Australian Open,R64,John Millman,Gilles Muller,4-6 6-4 6-2 4-6 7-5,Hard,2016
Australian Open,R64,Joao Sousa,Santiago Giraldo,6-3 7-5 3-6 6-1,Hard,2016
Australian Open,R64,Andy Murray,Sam Groth,6-0 6-4 6-1,Hard,2016
Australian Open,R32,Novak Djokovic,Andreas Seppi,6-1 7-5 7-6(6),Hard,2016
Australian Open,R32,Gilles Simon,Federico Delbonis,6-3 6-2 6-1,Hard,2016
Australian Open,R32,Jo-Wilfried Tsonga,Pierre Hugues Herbert,6-4 7-6(7) 7-6(4),Hard,2016
Australian Open,R32,Kei Nishikori,Guillermo Garcia Lopez,7-5 2-6 6-3 6-4,Hard,2016
Australian Open,R32,Roger Federer,Grigor Dimitrov,6-4 3-6 6-1 6-4,Hard,2016
Australian Open,R32,David Goffin,Dominic Thiem,6-1 3-6 7-6(2) 7-5,Hard,2016
Australian Open,R32,Roberto Bautista Agut,Marin Cilic,6-4 7-6(5) 7-5,Hard,2016
Australian Open,R32,Tomas Berdych,Nick Kyrgios,6-3 6-4 1-6 6-4,Hard,2016
Australian Open,R32,Andrey Kuznetsov,Dudi Sela,7-5 3-6 6-1 7-6(4),Hard,2016
Australian Open,R32,Gael Monfils,Stephane Robert,7-5 6-3 6-2,Hard,2016
Australian Open,R32,Milos Raonic,Viktor Troicki,6-2 6-3 6-4,Hard,2016
Australian Open,R32,Stan Wawrinka,Lukas Rosol,6-2 6-3 7-6(3),Hard,2016
Australian Open,R32,David Ferrer,Steve Johnson,6-1 6-4 6-4,Hard,2016
Australian Open,R32,John Isner,Feliciano Lopez,6-7(8) 7-6(5) 6-2 6-4,Hard,2016
Australian Open,R32,Bernard Tomic,John Millman,6-4 7-6(4) 6-2,Hard,2016
Australian Open,R32,Andy Murray,Joao Sousa,6-2 3-6 6-2 6-2,Hard,2016
Australian Open,R16,Novak Djokovic,Gilles Simon,6-3 6-7(1) 6-4 4-6 6-3,Hard,2016
Australian Open,R16,Kei Nishikori,Jo-Wilfried Tsonga,6-4 6-2 6-4,Hard,2016
Australian Open,R16,Roger Federer,David Goffin,6-2 6-1 6-4,Hard,2016
Australian Open,R16,Tomas Berdych,Roberto Bautista Agut,4-6 6-4 6-3 1-6 6-3,Hard,2016
Australian Open,R16,Gael Monfils,Andrey Kuznetsov,7-5 3-6 6-3 7-6(4),Hard,2016
Australian Open,R16,Milos Raonic,Stan Wawrinka,6-4 6-3 5-7 4-6 6-3,Hard,2016
Australian Open,R16,David Ferrer,John Isner,6-4 6-4 7-5,Hard,2016
Australian Open,R16,Andy Murray,Bernard Tomic,6-4 6-4 7-6(4),Hard,2016
Australian Open,QF,Novak Djokovic,Kei Nishikori,6-3 6-2 6-4,Hard,2016
Australian Open,QF,Roger Federer,Tomas Berdych,7-6(4) 6-2 6-4,Hard,2016
Australian Open,QF,Milos Raonic,Gael Monfils,6-3 3-6 6-3 6-4,Hard,2016
Australian Open,QF,Andy Murray,David Ferrer,6-3 6-7(5) 6-2 6-3,Hard,2016
Australian Open,SF,Novak Djokovic,Roger Federer,6-1 6-2 3-6 6-3,Hard,2016
Australian Open,SF,Andy Murray,Milos Raonic,4-6 7-5 6-7(4) 6-4 6-2,Hard,2016
Australian Open,F,Novak Djokovic,Andy Murray,6-1 7-5 7-6(3),Hard,2016
Roland Garros,R128,Novak Djokovic,Yen Hsun Lu,6-4 6-1 6-1,Clay,2016
Roland Garros,R128,Steve Darcis,Marsel Ilhan,6-3 6-4 6-0,Clay,2016
Roland Garros,R128,Aljaz Bedene,Gerald Melzer,4-6 6-3 6-4 6-4,Clay,2016
Roland Garros,R128,Pablo Carreno Busta,Federico Delbonis,7-6(3) 6-7(4) 6-4 6-4,Clay,2016
Roland Garros,R128,Bernard Tomic,Brian Baker,6-3 6-4 6-4,Clay,2016
Roland Garros,R128,Borna Coric,Taylor Fritz,6-3 6-1 6-3,Clay,2016
Roland Garros,R128,Paul Henri Mathieu,Santiago Giraldo,6-4 6-7(2) 6-4 1-6 6-3,Clay,2016
Roland Garros,R128,Roberto Bautista Agut,Dmitry Tursunov,6-3 6-3 6-1,Clay,2016
Roland Garros,R128,David Ferrer,Evgeny Donskoy,6-1 6-2 6-0,Clay,2016
Roland Garros,R128,Juan Monaco,Denis Istomin,3-6 6-4 6-3 7-5,Clay,2016
Roland Garros,R128,Victor Estrella,Illya Marchenko,7-5 6-4 6-3,Clay,2016
Roland Garros,R128,Feliciano Lopez,Thomas Fabbiano,6-4 6-4 3-6 6-2,Clay,2016
Roland Garros,R128,Pablo Cuevas,Tobias Kamke,3-6 6-2 6-3 7-6(4),Clay,2016
Roland Garros,R128,Quentin Halys,Hyeon Chung,6-1 6-4 6-4,Clay,2016
Roland Garros,R128,Malek Jaziri,Florian Mayer,6-4 3-6 6-1 6-2,Clay,2016
Roland Garros,R128,Tomas Berdych,Vasek Pospisil,6-3 6-2 6-1,Clay,2016
Roland Garros,R128,Rafael Nadal,Sam Groth,6-1 6-1 6-1,Clay,2016
Roland Garros,R128,Facundo Bagnis,Kenny De Schepper,6-0 6-2 7-6(2),Clay,2016
Roland Garros,R128,Nicolas Mahut,Ricardas Berankis,7-6(4) 6-2 6-1,Clay,2016
Roland Garros,R128,Marcel Granollers,Fabio Fognini,7-5 6-4 6-3,Clay,2016
Roland Garros,R128,Stephane Robert,Kevin Anderson,6-4 6-2 1-6 7-5,Clay,2016
Roland Garros,R128,Alexander Zverev,Pierre Hugues Herbert,5-7 6-2 7-6(6) 7-5,Clay,2016
Roland Garros,R128,Guillermo Garcia Lopez,Thiemo De Bakker,6-4 6-4 5-7 7-6(3),Clay,2016
Roland Garros,R128,Dominic Thiem,Inigo Cervantes Huegun,3-6 6-2 7-5 6-1,Clay,2016
Roland Garros,R128,David Goffin,Gregoire Barrere,6-3 6-3 6-4,Clay,2016
Roland Garros,R128,Carlos Berlocq,Paolo Lorenzi,6-3 6-0 6-2,Clay,2016
Roland Garros,R128,Jiri Vesely,Rajeev Ram,6-4 6-4 6-7(5) 6-0,Clay,2016
Roland Garros,R128,Nicolas Almagro,Philipp Kohlschreiber,5-7 6-2 6-2 6-4,Clay,2016
Roland Garros,R128,Joao Sousa,Damir Dzumhur,2-6 7-6(8) 6-4 7-5,Clay,2016
Roland Garros,R128,Ernests Gulbis,Andreas Seppi,6-3 7-5 6-4,Clay,2016
Roland Garros,R128,Marcos Baghdatis,Gilles Muller,7-5 6-4 6-1,Clay,2016
Roland Garros,R128,Jo-Wilfried Tsonga,Jan Lennard Struff,6-3 6-4 6-4,Clay,2016
Roland Garros,R128,Milos Raonic,Janko Tipsarevic,6-3 6-2 7-6(5),Clay,2016
Roland Garros,R128,Adrian Mannarino,Mikhail Kukushkin,6-4 2-6 6-2 6-4,Clay,2016
Roland Garros,R128,Andrej Martin,Daniel Munoz de la Nava,6-2 6-3 4-6 6-4,Clay,2016
Roland Garros,R128,Lucas Pouille,Julien Benneteau,6-3 4-6 6-4 7-6(4),Clay,2016
Roland Garros,R128,Jack Sock,Robin Haase,6-3 7-5 3-6 6-7(3) 6-2,Clay,2016
Roland Garros,R128,Dustin Brown,Dudi Sela,6-7(5) 6-4 7-6(5) 4-6 6-4,Clay,2016
Roland Garros,R128,Albert Ramos,Horacio Zeballos,6-3 4-6 7-5 6-0,Clay,2016
Roland Garros,R128,Marco Trungelliti,Marin Cilic,7-6(4) 3-6 6-4 6-2,Clay,2016
Roland Garros,R128,Gilles Simon,Rogerio Dutra Silva,7-6(5) 6-4 6-2,Clay,2016
Roland Garros,R128,Guido Pella,Diego Schwartzman,6-2 3-6 6-2 6-3,Clay,2016
Roland Garros,R128,Dusan Lajovic,Denis Kudla,6-4 6-3 6-3,Clay,2016
Roland Garros,R128,Viktor Troicki,Grigor Dimitrov,2-6 6-3 5-7 7-5 6-3,Clay,2016
Roland Garros,R128,Jeremy Chardy,Leonardo Mayer,6-4 3-6 6-4 6-2,Clay,2016
Roland Garros,R128,Adam Pavlasek,Roberto Carballes Baena,6-2 4-6 6-3 1-6 6-1,Clay,2016
Roland Garros,R128,Taro Daniel,Martin Klizan,3-6 4-6 7-5 6-4 3-0 RET,Clay,2016
Roland Garros,R128,Stan Wawrinka,Lukas Rosol,4-6 6-1 3-6 6-3 6-4,Clay,2016
Roland Garros,R128,Kei Nishikori,Simone Bolelli,6-1 7-5 6-3,Clay,2016
Roland Garros,R128,Andrey Kuznetsov,Benjamin Becker,6-2 6-2 6-4,Clay,2016
Roland Garros,R128,Ivan Dodig,Mikhail Youzhny,6-4 5-7 7-5 2-6 6-3,Clay,2016
Roland Garros,R128,Fernando Verdasco,Steve Johnson,7-5 6-4 7-5,Clay,2016
Roland Garros,R128,Nick Kyrgios,Marco Cecchinato,7-6(6) 7-6(6) 6-4,Clay,2016
Roland Garros,R128,Igor Sijsling,Adrian Ungur,6-1 6-2 7-6(5),Clay,2016
Roland Garros,R128,Bjorn Fratangelo,Sam Querrey,6-3 6-1 6-7(3) 6-3,Clay,2016
Roland Garros,R128,Richard Gasquet,Thomaz Bellucci,6-1 6-3 6-4,Clay,2016
Roland Garros,R128,John Isner,John Millman,6-7(4) 7-6(12) 7-6(7) 7-5,Clay,2016
Roland Garros,R128,Kyle Edmund,Nikoloz Basilashvili,7-6(4) 6-7(7) 7-5 6-1,Clay,2016
Roland Garros,R128,Teymuraz Gabashvili,Donald Young,7-6(1) 6-2 6-3,Clay,2016
Roland Garros,R128,Benoit Paire,Radu Albot,6-2 4-6 6-4 1-6 6-4,Clay,2016
Roland Garros,R128,Ivo Karlovic,Albert Montanes,6-2 7-6(7) 7-6(5),Clay,2016
Roland Garros,R128,Jordan Thompson,Laslo Djere,6-3 6-4 7-5,Clay,2016
Roland Garros,R128,Mathias Bourgue,Jordi Samper Montana,7-5 7-6(5) 7-6(6),Clay,2016
Roland Garros,R128,Andy Murray,Radek Stepanek,3-6 3-6 6-0 6-3 7-5,Clay,2016
Roland Garros,R64,Novak Djokovic,Steve Darcis,7-5 6-3 6-4,Clay,2016
Roland Garros,R64,Aljaz Bedene,Pablo Carreno Busta,7-6(4) 6-3 4-6 5-7 6-2,Clay,2016
Roland Garros,R64,Borna Coric,Bernard Tomic,3-6 6-2 7-6(4) 7-6(6),Clay,2016
Roland Garros,R64,Roberto Bautista Agut,Paul Henri Mathieu,7-6(5) 6-4 6-1,Clay,2016
Roland Garros,R64,David Ferrer,Juan Monaco,6-7(4) 6-3 6-4 6-2,Clay,2016
Roland Garros,R64,Feliciano Lopez,Victor Estrella,6-3 7-6(8) 6-3,Clay,2016
Roland Garros,R64,Pablo Cuevas,Quentin Halys,7-6(4) 6-3 7-6(6),Clay,2016
Roland Garros,R64,Tomas Berdych,Malek Jaziri,6-1 2-6 6-2 6-4,Clay,2016
Roland Garros,R64,Rafael Nadal,Facundo Bagnis,6-3 6-0 6-3,Clay,2016
Roland Garros,R64,Marcel Granollers,Nicolas Mahut,6-3 6-2 1-0 RET,Clay,2016
Roland Garros,R64,Alexander Zverev,Stephane Robert,6-1 3-6 6-1 6-4,Clay,2016
Roland Garros,R64,Dominic Thiem,Guillermo Garcia Lopez,7-5 6-4 7-6(3),Clay,2016
Roland Garros,R64,David Goffin,Carlos Berlocq,7-5 6-1 6-4,Clay,2016
Roland Garros,R64,Nicolas Almagro,Jiri Vesely,6-4 6-4 6-3,Clay,2016
Roland Garros,R64,Ernests Gulbis,Joao Sousa,6-2 7-5 6-3,Clay,2016
Roland Garros,R64,Jo-Wilfried Tsonga,Marcos Baghdatis,6-7(6) 3-6 6-3 6-2 6-2,Clay,2016
Roland Garros,R64,Milos Raonic,Adrian Mannarino,6-1 7-6(0) 6-1,Clay,2016
Roland Garros,R64,Andrej Martin,Lucas Pouille,6-3 7-5 6-3,Clay,2016
Roland Garros,R64,Jack Sock,Dustin Brown,6-3 7-6(5) 6-2,Clay,2016
Roland Garros,R64,Albert Ramos,Marco Trungelliti,6-3 6-4 7-5,Clay,2016
Roland Garros,R64,Gilles Simon,Guido Pella,4-6 1-6 7-5 7-6(4) 6-4,Clay,2016
Roland Garros,R64,Viktor Troicki,Dusan Lajovic,6-7(4) 6-3 6-0 RET,Clay,2016
Roland Garros,R64,Jeremy Chardy,Adam Pavlasek,6-4 6-2 6-4,Clay,2016
Roland Garros,R64,Stan Wawrinka,Taro Daniel,7-6(7) 6-3 6-4,Clay,2016
Roland Garros,R64,Kei Nishikori,Andrey Kuznetsov,6-3 6-3 6-3,Clay,2016
Roland Garros,R64,Fernando Verdasco,Ivan Dodig,6-2 6-1 6-3,Clay,2016
Roland Garros,R64,Nick Kyrgios,Igor Sijsling,6-3 6-2 6-1,Clay,2016
Roland Garros,R64,Richard Gasquet,Bjorn Fratangelo,6-1 7-6(3) 6-3,Clay,2016
Roland Garros,R64,John Isner,Kyle Edmund,6-4 6-4 6-4,Clay,2016
Roland Garros,R64,Teymuraz Gabashvili,Benoit Paire,6-3 6-2 3-6 6-2,Clay,2016
Roland Garros,R64,Ivo Karlovic,Jordan Thompson,6-7(2) 6-3 7-6(3) 6-7(4) 12-10,Clay,2016
Roland Garros,R64,Andy Murray,Mathias Bourgue,6-2 2-6 4-6 6-2 6-3,Clay,2016
Roland Garros,R32,Novak Djokovic,Aljaz Bedene,6-2 6-3 6-3,Clay,2016
Roland Garros,R32,Roberto Bautista Agut,Borna Coric,6-2 6-3 6-3,Clay,2016
Roland Garros,R32,David Ferrer,Feliciano Lopez,6-4 7-6(6) 6-1,Clay,2016
Roland Garros,R32,Tomas Berdych,Pablo Cuevas,4-6 6-3 6-2 7-5,Clay,2016
Roland Garros,R32,Marcel Granollers,Rafael Nadal,W/O,Clay,2016
Roland Garros,R32,Dominic Thiem,Alexander Zverev,6-7(4) 6-3 6-3 6-3,Clay,2016
Roland Garros,R32,David Goffin,Nicolas Almagro,6-2 4-6 6-3 4-6 6-2,Clay,2016
Roland Garros,R32,Ernests Gulbis,Jo-Wilfried Tsonga,2-5 RET,Clay,2016
Roland Garros,R32,Milos Raonic,Andrej Martin,7-6(4) 6-2 6-3,Clay,2016
Roland Garros,R32,Albert Ramos,Jack Sock,6-7(2) 6-4 6-4 4-6 6-4,Clay,2016
Roland Garros,R32,Viktor Troicki,Gilles Simon,6-4 6-2 6-2,Clay,2016
Roland Garros,R32,Stan Wawrinka,Jeremy Chardy,6-4 6-3 7-5,Clay,2016
Roland Garros,R32,Kei Nishikori,Fernando Verdasco,6-3 6-4 3-6 2-6 6-4,Clay,2016
Roland Garros,R32,Richard Gasquet,Nick Kyrgios,6-2 7-6(7) 6-2,Clay,2016
Roland Garros,R32,John Isner,Teymuraz Gabashvili,7-6(7) 4-6 2-6 6-4 6-2,Clay,2016
Roland Garros,R32,Andy Murray,Ivo Karlovic,6-1 6-4 7-6(3),Clay,2016
Roland Garros,R16,Novak Djokovic,Roberto Bautista Agut,3-6 6-4 6-1 7-5,Clay,2016
Roland Garros,R16,Tomas Berdych,David Ferrer,6-3 7-5 6-3,Clay,2016
Roland Garros,R16,Dominic Thiem,Marcel Granollers,6-2 6-7(2) 6-1 6-4,Clay,2016
Roland Garros,R16,David Goffin,Ernests Gulbis,4-6 6-2 6-2 6-3,Clay,2016
Roland Garros,R16,Albert Ramos,Milos Raonic,6-2 6-4 6-4,Clay,2016
Roland Garros,R16,Stan Wawrinka,Viktor Troicki,7-6(5) 6-7(7) 6-3 6-2,Clay,2016
Roland Garros,R16,Richard Gasquet,Kei Nishikori,6-4 6-2 4-6 6-2,Clay,2016
Roland Garros,R16,Andy Murray,John Isner,7-6(9) 6-4 6-3,Clay,2016
Roland Garros,QF,Novak Djokovic,Tomas Berdych,6-3 7-5 6-3,Clay,2016
